VIN,Activity Group Id,Date,Ops Time,Company,Product Category,Product,Sensor Category,Parameter,Description,Value,State,Purchase Type,Age,Latitude,Longitude
19,38,2020-01-29,15,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.6137532653074014,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,20,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.49942230332902193,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,25,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.677153464774937,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,30,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.5704163096536242,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,35,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.3975328127722401,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,40,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.028312275951693222,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,45,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.8669156156762502,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,50,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.3343116963301967,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,55,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.8421937647199633,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,60,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.8613505374631227,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,65,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.8631804315060557,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,70,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.6456881175121301,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,75,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.6795342158248855,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,80,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.013469993125814095,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,85,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.8002691606785796,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,90,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.1766977148043523,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,95,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.7323621935746367,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,100,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.7847119955194193,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,105,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.5247421060657786,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,110,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.16629424066983917,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,115,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.15600013255536968,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,120,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.592341005093051,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,125,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.24013917839168258,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,130,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.029016852492913605,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,135,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.8470254277899392,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,140,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.07866901240169197,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,145,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.5742842154575339,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,150,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.2190504181385379,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,155,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.1840936576198043,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,160,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.26725189313803915,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,165,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.5253780439493178,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,170,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.47864745683274085,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,175,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.2416901716329082,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,180,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.2970084866651568,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,185,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.8115793211957099,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,190,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.5479595047554436,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,195,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.28305775060282806,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,200,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.7542505733679411,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,205,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.10274334978826878,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,210,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.5371863857965473,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,215,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.8630605932297021,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,220,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.3146741632971228,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,225,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.2702228534247459,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,230,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.005674759018135145,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,235,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Grade,deg,0.04423712067986884,anomaly,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,0,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.2190409332815704,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,5,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.3493807173661834,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,10,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.147035255614149,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,15,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.212839429176566,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,20,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.4432386521535587,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,25,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.288878794368087,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,30,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.3147566614940587,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,35,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.407397920530431,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,40,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.402363745086615,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,45,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.1728432719677424,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,50,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.100224907387046,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,55,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.155801448055098,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,60,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.389333876174385,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,65,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.245622660402617,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,70,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.304411085358542,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,75,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.4151208579744874,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,80,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.294222723376864,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,85,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.3773039898831856,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,90,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.2194733421840755,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,95,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.251953457094476,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,100,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.267221069287749,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,105,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.3121852018254776,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,110,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.3843616175134086,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,115,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.2109987190219265,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,120,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.354585479878594,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,125,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.226270323386605,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,130,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.3589585285690657,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,135,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.1820732336965487,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,140,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.154244052796796,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,145,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.116166895589686,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,150,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.493265654857439,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,155,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.1512108211635885,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,160,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.128968579507722,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,165,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.3806704829703813,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,170,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.302747238479859,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,175,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.179083356812963,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,180,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.3385821389836714,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,185,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.1804625354289033,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,190,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.1151627051979913,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,195,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.3254755722501645,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,200,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.1620337955222184,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,205,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.2921374871490774,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,210,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.3114228799055416,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,215,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.2547795409504845,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,220,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.4092127772191825,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,225,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.3266573558041763,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,230,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.2439393111432806,normal_ops,Rebuild,4,35.1274,-89.9845
19,38,2020-01-29,235,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Grade,Slope,deg,2.3441246105011877,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,0,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,10,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,5,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,10.000727506714579,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,10,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.968475531015867,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,15,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,10.04075264722467,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,20,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,10.112723050178122,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,25,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,10.031211364670215,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,30,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.999391157114133,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,35,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.9973978161713,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,40,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.89967461212341,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,45,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.911410796959125,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,50,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.853505084580766,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,55,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.892926199830473,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,60,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.79943739235173,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,65,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.786389218569843,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,70,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.872243815281452,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,75,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.802951506938424,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,80,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.82815387005874,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,85,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.838813161413029,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,90,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.924687522149279,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,95,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.893718579615365,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,100,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.833386550128854,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,105,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.864397149667385,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,110,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.77290114871138,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,115,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.857097580012148,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,120,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.920517984306956,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,125,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.829079522590057,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,130,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.759735510314538,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,135,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.854299981558063,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,140,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.925715016824782,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,145,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.97501603524821,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,150,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.982947625003591,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,155,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.940408358355528,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,160,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.992273000415665,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,165,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,10.006261982426885,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,170,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.948679688854687,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,175,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.911648963274681,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,180,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.95471425536759,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,185,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.947520540612992,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,190,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,9.98747847129009,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,195,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,10.002312609527992,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,200,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,10.01002799838768,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,205,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,10.02182776709062,normal_ops,Rebuild,4,35.1274,-89.9845
19,39,2020-01-05,210,"APAC Tennessee Inc., (Memphis, TN)",Asphalt Milling Machine,RX-300e/ex,Engine,Fuel Usage,gph,10.070038667737137,anomaly,Rebuild,4,35.1274,-89.9845
